text,label
"China's communist elite to mull ""party building"" at plenary session (AFP) AFP - China's ruling party opens its annual plenary session Thursday, with the communist elite battling to bolster its waning image amid an apparent power struggle between President Hu Jintao and military leader Jiang Zemin.",Politics
Excited Bnei Sakhnin team leave for St James Park TEL AVIV: The players of Israels Bnei Sakhnin set off on the greatest soccer journey of their lives on Monday when they travelled from their poor town in the north of the country to Newcastle Uniteds St James Park.,Sport
Squaddie Is Killed In Gun Battle A BRITISH soldier was killed and another seriously injured in clashes with Iraqi rebel gunmen in Basra yesterday. ,Politics
"Sadr army becoming potent political force For a moment this week, it looked as if Moqtada al-Sadr - the leader of a Shiite rebellion against the US presence in Iraq - might ",Politics
NCAA Denies Reinstatement for Williams (AP) AP - Southern California wide receiver Mike Williams has had his request to be reinstated denied Thursday by the NCAA.,Sport
"Convention Protesters Eager to Begin (AP) AP - Jason Flores-Williams may despise President Bush, but he can't wait for him and his party to get here.",Politics
"Hughes delighted with Blackburn Rovers Football Club The former Rovers striker has signed a two-year contract at Ewood Park, with the option to extend the deal by twelve months should both parties agree.",Sport
"The youth vote: Hard to tell how it will turn out (USATODAY.com) USATODAY.com - The youth vote, perhaps the most elusive quarry in U.S. politics, is being Rocked, Smacked Down, Rapped and otherwise goosed by everyone from blinged-out rappers to Harvard professors to the League of Women Voters.",Politics
UPDATE 2-Milan and Inter held on Serie A opening day Italian champions AC Milan and title challengers Inter Milan were both held to 2-2 draws against unfancied opponents as the Serie A season got off to a surprising start on Saturday.,Sport
"NL Wrap: Sosa Hits 568th Homer, Cubs Eclipse Astros (Reuters) Reuters - Sammy Sosa grabbed his 568th career\homer and Aramis Ramirez followed up with another third-inning\blast to guide the Chicago Cubs to an 8-3 win over the Houston\Astros in the National League (NL) Thursday.",Sport
"Hopes Pinned on Talks in Russia Hostage Drama  BESLAN, Russia (Reuters) - A prominent doctor negotiated on  Thursday with gunmen holding hundreds of children, parents and  teachers for a second day under threat of death in a school  near Russia's rebel Chechnya region.",Politics
"With 50 Dead, Ivan Intensifies Off Jamaica BULL BAY, Jamaica - Hurricane Ivan strengthened to a rare Category 5 storm capable of catastrophic damage, leaving Jamaica and aiming for the Cayman Islands with winds reaching 165 mph, the U.S. National Hurricane Center said Saturday...",Politics
"Sharapova Loses to Wild Card in Conn. (AP) AP - Wimbledon champion Maria Sharapova was upset in three sets by wild card Mashona Washington Tuesday in the Pilot Pen tennis tournament. Sharapova had 12 double-faults in the match. Three of them occurred in the two games that Washington broke the fourth-seeded Russian in the deciding set of her 6-3, 2-6, 6-2 win.",Sport
"Mavs Acquire Dampier The Associated Press reports that the Warriors and Mavericks are close to completing a deal that would bring Eduardo Najera and Christian Laettner to Golden State and send Erick Dampier, Evan Eschmeyer and Dan Dickau to Dallas.",Sport
"Lawmakers Seek to Prevent Another Riggs (AP) AP - House and Senate members are proposing legislation to slow the revolving door carrying federal regulators into private banks, following revelations of the role played by a former U.S. examiner in the Riggs Bank affair.",Politics
"Malaysian party won #39;t have Anwar back Malaysian Prime Minister Abdullah Ahmad Badawi said leaders of Malaysia #39;s ruling party unanimously agreed to stop former deputy leader Anwar Ibrahim from rejoining, a day before a crucial court ruling that could clear his return to politics.",Politics
Jones Leads Cowboys to Stunning Win Over Seahawks  NEW YORK (Reuters) - Julius Jones scored on a 17-yard  touchdown run with 37 seconds left as the Dallas Cowboys scored  two touchdowns in the last two minutes to stun the Seattle  Seahawks 43-39 in the National Football League Monday.,Sport
Terrorist shadow over twin disasters Details of the almost simultaneous crashes of two Russian airliners began to emerge yesterday - shocking a public that has become largely inured to terrorism and prompting fears of further attacks.,Politics
Los Angeles Clippers LOS ANGELES (Ticker) -- The Los Angeles Clippers are picking up the victories you have to secure if you want to contend for a postseason berth in the Western Conference.,Sport
"Najaf: A Victory for Politics Friday #39;s defusing of the three-week military standoff in Najaf has the disappointing result that Shiite cleric Moqtada al-Sadr and his militia survive to fight another battle, threatening US military forces and the fledgling Iraqi government.",Politics
"Cooke Vows to Learn Athens Lesson Nicole Cooke could ride in four or more Olympics but the pain of her first will always be with her. After finishing just outside the medal placings in Sunday #39;s road race, the Welsh cyclist put herself through another half-hour of sun-baked agony in the ...",Sport
Timeline of Bush Service in National Guard (AP) AP - Major events in President Bush's Vietnam-era military service with the Air National Guard:,Politics
"West Indies thrashed by England JUST yesterday, it looked as though West Indies had a chance to finally win their first match in 2004 against England. How quickly that faded away! Simply put, West Indies lost the plot. England, behind on first innings, did just enough to ...",Sport
"Senior Chinese Leader to Visit N.Korea Next Week  BEIJING (Reuters) - Senior Chinese leader Li Changchun is  to visit North Korea next week, the Xinhua news agency reported  on Saturday as China tries to coax Pyongyang into fresh talks  on the crisis over its nuclear ambitions.",Politics
"Top of 3rd - DeJesus walked on a full count, D.Brown scored, A.Castillo to third, Gotay to second. - Berroa singled to center, A.Castillo scored, Gotay to third, DeJesus to second.",Sport
Israel's Sharon Confronts Party Rebels Before Vote  TEL AVIV (Reuters) - Prime Minister Ariel Sharon confronted  Likud party rebels with a pledge to put the good of Israel  first Wednesday as he battled to avoid an embarrassing defeat  over his Gaza pullout plan.,Politics
Iran Says Iraqi Government Risks Losing Support  TEHRAN (Reuters) - Iranian President Mohammad Khatami said  on Monday Iraq's interim government risked losing popular  support because of its backing for military operations against  Shi'ite Muslim rebels in the holy city of Najaf.,Politics
"At least 13 killed in Gaza City blasts Israeli helicopters attacked a Hamas training camp in Gaza today, killing at least 13 Palestinians and wounding 25, officials from both sides said.",Politics
"Australian high court limits unions' right to strike (AFP) AFP - Australian Prime Minister John Howard has welcomed a far-reaching High Court ruling that bars trade unions from taking industrial action over political, social or environmental issues.",Politics
" #39;Something Happened Fast #39; in Crashes Flight recorders from two planes that crashed just three minutes apart Tuesday night are providing few clues to investigators but indicate  quot;something happened very fast, quot; a Kremlin representative said Thursday.",Politics
Canadian who leaped into Olympic pays the price for 15 minutes of fame ATHENS (CP) - The Canadian who embarrassed Olympic officials by jumping into a Games swimming pool during a diving competition wearing a skirt and advertising an on-line casino has paid the price for his 15 minutes of fame. ,Sport
"Checks on hostage claim ALMOST 24 hours after an insurgent group said it had captured two Australian security guards in Iraq, the Government was still unable to confirm or deny the claim.",Politics
"Car Bomb in Baghdad Targets Minister, Two Killed  BAGHDAD (Reuters) - A car bomb targeting Iraq's education  minister exploded in Baghdad early on Tuesday, killing two  people and wounding three others, a bodyguard and witnesses at  the scene said.",Politics
"G.O.P., Last to Bat, Swings Freely for the Fences The G.O.P. convention is a batter-by-batter rebuttal of almost everything the Democrats said and did in Boston last month.",Politics
"Talking with ... Tiger Woods, PGA Tour Tiger Woods finished second at the Deutsche Bank Championship on Monday in Norton, Mass., and lost his No. 1 spot in the world rankings to tournament winner Vijay Singh.",Sport
Girl-next-door Gemma is all the vogue in America NEDLANDS teenager Gemma Ward has scored one of the biggest coups of her short modelling career - the cover of style bible American Vogue.,Politics
"WHO warns Thai bird flu monitoring lagging BANGKOK: The World Health Organisation (WHO) has criticised Thailand for not doing enough to monitor birds capable of carrying the deadly avian flu virus, the media reports, following the kingdom #39;s ninth human death.",Politics
